,X1,X2,X3,X4,X5,X6,X7,X8
0,0.8460941432261968,-0.9555146736187592,-0.47504701255583565,1.6714050687124882,1.0100241179497165,0.22370250777385042,-1.1307157744493928,-0.9892777646788705
1,-1.6503020673776105,0.7869349156104035,-0.30534677150735945,0.08308263816015031,0.2053959568445345,0.02843652503913809,-0.32601101662967874,-0.9736536385949868
2,0.8460941432261968,-0.9654769815079126,0.746794722993193,0.40074712427061787,1.4123381985023076,-0.03665213587243267,-1.1055687507675267,0.29190057419960297
3,-1.6697728633587494,0.8270068739687401,0.5431544337350213,-0.5522463340607848,-0.5992322042606476,-0.2970067795187158,1.1828104042822847,0.5106383393739763
4,-1.6447014138354072,0.5129186511413683,-0.30534677150735945,-1.3690978697734157,-1.8061744459184208,-0.2970067795187158,1.8114859963289363,0.9793621218904909
5,-1.7790202523791054,0.9338597924267406,-0.13564653045888334,-0.14382056620446937,-0.39807516398435205,-0.2970067795187158,0.3026645754169727,-0.1924473344007957
6,-0.5112066056802449,1.0012204936968119,0.034053710589592806,-0.5068656931878609,-0.19691812370805656,-0.2970067795187158,1.4342806411009454,1.2137240131487483
7,-1.6515563738569004,0.7864309639865279,0.034053710589592806,-0.18920120707739332,0.0042389165682389695,-0.16682945769557422,0.3026645754169727,-0.426809225659053
8,-0.1296304685545875,-1.0348476258989503,-0.13564653045888334,-1.2783365880275679,-1.4038603653658297,-0.2970067795187158,-1.0804217270856604,-0.9736536385949868
9,-0.6318798647975505,0.7762846112813294,0.5431544337350213,-1.006052742790024,0.2053959568445345,-0.2970067795187158,0.17692945700764243,-0.3486885952396339
10,-1.436796077875929,-0.25806489930535853,0.5431544337350213,0.08308263816015031,0.808867077673421,-0.231918118607145,-0.5774812534483393,-0.9736536385949868
11,-0.6178293673055816,1.0616436554861202,0.034053710589592806,-0.5068656931878609,-0.19691812370805656,-0.2970067795187158,1.4342806411009454,1.2137240131487483
12,0.9050660512643716,0.990311359379526,-0.5768671571849215,-0.32534312969616513,-0.8003892445369432,-0.2970067795187158,-0.2757169692659466,1.3699652739875865
13,-0.39901632551082045,1.1884744215637673,0.8825549158319735,-0.0530592844586215,1.4123381985023076,0.09352518595070884,0.5541348122356333,0.5106383393739763
14,0.9808843795468799,-1.665529985593984,0.3734541926865451,0.40074712427061787,0.808867077673421,-0.231918118607145,0.05119433859831213,-0.1924473344007957
15,-1.314044121914831,-0.2777940692614535,0.7128546747834974,-0.4614850523149369,0.6077100373971255,-0.2970067795187158,-0.45174613503900907,-1.0517742690144058
16,1.126210706407527,1.1245174907255213,-1.629008651685473,0.30998584252477,-1.4038603653658297,-0.16682945769557422,-0.854098513948866,-0.2705679648202148
17,-0.6841996073913051,-0.44326067408183667,0.7128546747834974,-0.18920120707739332,0.6077100373971255,0.02843652503913809,-0.32601101662967874,-0.5830504864978913
18,0.9050660512643716,0.9803083336107172,-1.0520278321206542,1.3991212234749444,0.08470173267875689,0.22370250777385042,-1.231303869176857,-1.0517742690144058
19,-1.56398623614788,0.5117961949255199,0.7128546747834974,-0.9606721019171003,-0.39807516398435205,-0.2970067795187158,0.6798699306449636,0.04191455685746163
20,1.111467729397983,1.121545085510637,-2.7490302426054156,1.9436889139500317,-1.5245545895316073,-0.2970067795187158,-0.7283633955395357,-0.4893057299945883
21,-0.5426292793676557,1.01282970409192,0.034053710589592806,0.26460520165184603,0.40655299712083004,-0.2970067795187158,0.5541348122356333,-0.03620607356195748
22,-1.6666434934734518,0.8347979823610009,0.034053710589592806,-0.8699108201712524,-0.19691812370805656,-0.16682945769557422,0.3026645754169727,0.12003518727688074
23,0.11965964119022986,-0.8721488868111775,1.2219553979289257,-1.3690978697734157,0.2053959568445345,-0.16682945769557422,-0.7032163718576696,-1.129894899433825
24,-1.6498625043646373,0.6384002981397483,1.391655638977402,-0.8699108201712524,-0.19691812370805656,-0.2970067795187158,0.17692945700764243,-0.11432670398137658
25,0.9050660512643716,0.990311359379526,-1.4253683624273024,0.7637922512540094,-0.8003892445369432,0.22370250777385042,-0.6277753008120714,1.3699652739875865
26,-1.5789141819443715,0.04869410518394297,-0.8144474946527879,-0.416104411442013,-1.4038603653658297,-0.2970067795187158,-0.45174613503900907,-0.5049298560784721
27,-1.4740352020236485,-0.11004862044272254,1.561355880025878,-2.8212783777069816,-1.4038603653658297,-0.2970067795187158,-0.07454077981101817,0.19815581769629984
28,-1.7049945274946368,0.43897905347413824,-0.13564653045888334,-1.4144785106463396,-1.4038603653658297,-0.2970067795187158,0.3026645754169727,-0.11432670398137658
29,-1.5594630991899592,0.3052885462108547,-0.6447472536043117,-0.9606721019171003,-2.2084885264710117,-0.2970067795187158,0.8056050490542939,0.5887589697933954
30,0.8460941432261968,-0.9654769815079126,1.7989362174937444,-0.7791495384254045,1.4123381985023076,-0.16682945769557422,-1.231303869176857,0.6981278523805821
31,-1.6954545840499118,0.5934491162622416,0.8825549158319735,-2.775897736834058,-2.409645566747307,-0.2970067795187158,0.3026645754169727,0.6668796002128144
32,0.30228381244842095,-0.475092555134198,0.3734541926865451,-0.4614850523149369,0.2053959568445345,-0.2970067795187158,3.5717776540595607,2.229292208601197
33,-1.7858586029585053,1.0337003319409015,0.7128546747834974,-0.32534312969616513,-0.19691812370805656,-0.2970067795187158,0.5541348122356333,0.04191455685746163
34,0.9363366814477723,-1.2575897646849703,0.5431544337350213,-0.37072377056908906,0.40655299712083004,0.02843652503913809,0.5541348122356333,-0.6611711169173103
35,0.3335624118085834,-1.2783896791496168,0.20375395163806895,-0.14382056620446937,0.2053959568445345,-0.2970067795187158,-0.32601101662967874,-0.5830504864978913
36,-1.681290420931497,-0.051846483262514946,-0.13564653045888334,-0.37072377056908906,-0.39807516398435205,-0.2970067795187158,3.6975127724688908,2.307412839020616
37,-1.6744872605589562,0.6241096796431674,-0.8144474946527879,-0.8699108201712524,-2.0073314861947162,-0.2970067795187158,-0.9546866086763303,-0.5830504864978913
38,-0.1094877451433122,-0.6119046307781736,0.034053710589592806,-0.32534312969616513,-0.19691812370805656,-0.16682945769557422,-0.32601101662967874,-0.7392917473367294
